run_id,sim_time,queue_name,location,length,event_type,actor_type,actor_id
20260611_171703_102cf35c,67760.26497507766,car_queue_3611512307,3611512307,0,dequeue,visitor,1219
20260611_171703_102cf35c,67761.02571793336,ticket_scan_queue,ticket_scan,35,dequeue,visitor,511
20260611_171703_102cf35c,67761.2308494927,parking_entry_queue,parking_lot,87,enqueue,car,461
20260611_171703_102cf35c,67761.31143221907,parking_lot_occupancy,parking_lot,327,occupancy,car,386
20260611_171703_102cf35c,67761.31143221907,parking_entry_queue,parking_lot,86,dequeue,car,389
20260611_171703_102cf35c,67761.49523471596,ticket_scan_queue,ticket_scan,36,enqueue,visitor,581
20260611_171703_102cf35c,67762.79774570663,car_queue_46354890,Node1,1,enqueue,visitor,1220
20260611_171703_102cf35c,67762.79774570663,car_queue_46354890,46354890,0,dequeue,visitor,1220
20260611_171703_102cf35c,67763.0440956149,car_queue_46354890,Node1,1,enqueue,visitor,1221
20260611_171703_102cf35c,67763.0440956149,car_queue_46354890,46354890,0,dequeue,visitor,1221
20260611_171703_102cf35c,67763.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,512
20260611_171703_102cf35c,67763.49523471596,ticket_scan_queue,ticket_scan,36,enqueue,visitor,598
20260611_171703_102cf35c,67763.89521494076,parking_lot_occupancy,parking_lot,328,occupancy,car,387
20260611_171703_102cf35c,67763.89521494076,parking_entry_queue,parking_lot,85,dequeue,car,388
20260611_171703_102cf35c,67764.13515214344,ticket_scan_queue,ticket_scan,37,enqueue,visitor,537
20260611_171703_102cf35c,67764.43134718487,parking_entry_queue,parking_lot,86,enqueue,car,478
20260611_171703_102cf35c,67764.96940207561,shuttle_bus_queue,bus_stop,29,enqueue,visitor,1025
20260611_171703_102cf35c,67765.02571793336,ticket_scan_queue,ticket_scan,36,dequeue,visitor,300
20260611_171703_102cf35c,67765.34305845185,parking_entry_queue,parking_lot,87,enqueue,car,495
20260611_171703_102cf35c,67765.49523471596,ticket_scan_queue,ticket_scan,37,enqueue,visitor,636
20260611_171703_102cf35c,67765.97978557112,car_queue_3611512307,Node5,1,enqueue,visitor,1222
20260611_171703_102cf35c,67765.97978557112,car_queue_3611512307,3611512307,0,dequeue,visitor,1222
20260611_171703_102cf35c,67766.60950065505,ticket_scan_queue,ticket_scan,36,dequeue,visitor,324
20260611_171703_102cf35c,67766.61532855681,car_queue_46354890,Node1,1,enqueue,visitor,1223
20260611_171703_102cf35c,67766.61532855681,car_queue_46354890,46354890,0,dequeue,visitor,1223
20260611_171703_102cf35c,67766.65873094492,car_queue_3611512307,Node5,1,enqueue,visitor,1224
20260611_171703_102cf35c,67766.65873094492,car_queue_3611512307,3611512307,0,dequeue,visitor,1224
20260611_171703_102cf35c,67767.02571793336,ticket_scan_queue,ticket_scan,37,enqueue,visitor,579
20260611_171703_102cf35c,67768.13515214344,ticket_scan_queue,ticket_scan,36,dequeue,visitor,563
20260611_171703_102cf35c,67768.42086642915,parking_lot_occupancy,parking_lot,329,occupancy,car,368
20260611_171703_102cf35c,67768.42086642915,parking_entry_queue,parking_lot,86,dequeue,car,374
20260611_171703_102cf35c,67768.71465105882,car_queue_46354890,Node1,1,enqueue,visitor,1225
20260611_171703_102cf35c,67768.71465105882,car_queue_46354890,46354890,0,dequeue,visitor,1225
20260611_171703_102cf35c,67769.31242468121,parking_entry_queue,parking_lot,87,enqueue,car,480
20260611_171703_102cf35c,67769.60950065505,ticket_scan_queue,ticket_scan,37,enqueue,visitor,543
20260611_171703_102cf35c,67770.28378161379,parking_entry_queue,parking_lot,88,enqueue,car,497
20260611_171703_102cf35c,67770.73718405497,car_queue_3611512307,Node5,1,enqueue,visitor,1227
20260611_171703_102cf35c,67770.73718405497,car_queue_3611512307,3611512307,0,dequeue,visitor,1227
20260611_171703_102cf35c,67771.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,566
20260611_171703_102cf35c,67771.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,331
20260611_171703_102cf35c,67771.21129187853,parking_entry_queue,parking_lot,89,enqueue,car,463
20260611_171703_102cf35c,67771.31143221907,parking_lot_occupancy,parking_lot,330,occupancy,car,389
20260611_171703_102cf35c,67771.31143221907,parking_entry_queue,parking_lot,88,dequeue,car,390
20260611_171703_102cf35c,67771.60950065505,ticket_scan_queue,ticket_scan,34,dequeue,visitor,462
20260611_171703_102cf35c,67772.06298332066,car_queue_46354890,Node1,1,enqueue,visitor,1229
20260611_171703_102cf35c,67772.06298332066,car_queue_46354890,46354890,0,dequeue,visitor,1229
20260611_171703_102cf35c,67772.21308324322,car_queue_46336597,Node2,1,enqueue,visitor,1230
20260611_171703_102cf35c,67772.21308324322,car_queue_46336597,46336597,0,dequeue,visitor,1230
20260611_171703_102cf35c,67772.24159900597,parking_entry_queue,parking_lot,89,enqueue,car,482
20260611_171703_102cf35c,67773.17487183028,parking_entry_queue,parking_lot,90,enqueue,car,410
20260611_171703_102cf35c,67773.34321326263,car_queue_3611512307,Node5,1,enqueue,visitor,1232
20260611_171703_102cf35c,67773.34321326263,car_queue_3611512307,3611512307,0,dequeue,visitor,1232
20260611_171703_102cf35c,67773.60222714847,car_queue_3611512307,Node5,1,enqueue,visitor,1233
20260611_171703_102cf35c,67773.60222714847,car_queue_3611512307,3611512307,0,dequeue,visitor,1233
20260611_171703_102cf35c,67773.89521494076,parking_lot_occupancy,parking_lot,331,occupancy,car,388
20260611_171703_102cf35c,67773.89521494076,parking_entry_queue,parking_lot,89,dequeue,car,394
20260611_171703_102cf35c,67774.02571793336,ticket_scan_queue,ticket_scan,33,dequeue,visitor,476
20260611_171703_102cf35c,67774.13515214344,ticket_scan_queue,ticket_scan,34,enqueue,visitor,580
20260611_171703_102cf35c,67774.13515214344,ticket_scan_queue,ticket_scan,35,enqueue,visitor,582
20260611_171703_102cf35c,67774.2323057685,car_queue_46354890,Node1,1,enqueue,visitor,1234
20260611_171703_102cf35c,67774.2323057685,car_queue_46354890,46354890,0,dequeue,visitor,1234
20260611_171703_102cf35c,67775.63569598937,parking_entry_queue,parking_lot,90,enqueue,car,498
20260611_171703_102cf35c,67776.13515214344,ticket_scan_queue,ticket_scan,34,dequeue,visitor,366
20260611_171703_102cf35c,67776.4302924609,car_queue_3611512307,Node5,1,enqueue,visitor,1235
20260611_171703_102cf35c,67776.4302924609,car_queue_3611512307,3611512307,0,dequeue,visitor,1235
20260611_171703_102cf35c,67776.43662804508,car_queue_46354890,Node1,1,enqueue,visitor,1236
20260611_171703_102cf35c,67776.43662804508,car_queue_46354890,46354890,0,dequeue,visitor,1236
20260611_171703_102cf35c,67776.54522095136,parking_entry_queue,parking_lot,91,enqueue,car,469
20260611_171703_102cf35c,67776.80458240461,car_queue_46354890,Node1,1,enqueue,visitor,1237
20260611_171703_102cf35c,67776.80458240461,car_queue_46354890,46354890,0,dequeue,visitor,1237
20260611_171703_102cf35c,67777.02571793336,ticket_scan_queue,ticket_scan,35,enqueue,visitor,583
20260611_171703_102cf35c,67777.02571793336,ticket_scan_queue,ticket_scan,36,enqueue,visitor,587
20260611_171703_102cf35c,67777.29256039712,car_queue_3611512307,Node5,1,enqueue,visitor,1238
20260611_171703_102cf35c,67777.29256039712,car_queue_3611512307,3611512307,0,dequeue,visitor,1238
20260611_171703_102cf35c,67777.817088867,car_queue_46493064,Node4,1,enqueue,visitor,1240
20260611_171703_102cf35c,67777.817088867,car_queue_46493064,46493064,0,dequeue,visitor,1240
20260611_171703_102cf35c,67778.02571793336,ticket_scan_queue,ticket_scan,35,dequeue,visitor,379
20260611_171703_102cf35c,67778.42086642915,parking_lot_occupancy,parking_lot,332,occupancy,car,374
20260611_171703_102cf35c,67778.42086642915,parking_entry_queue,parking_lot,90,dequeue,car,381
20260611_171703_102cf35c,67778.76016769618,car_queue_46354890,Node1,1,enqueue,visitor,1241
20260611_171703_102cf35c,67778.76016769618,car_queue_46354890,46354890,0,dequeue,visitor,1241
20260611_171703_102cf35c,67779.0383081009,car_queue_46354890,Node1,1,enqueue,visitor,1242
20260611_171703_102cf35c,67779.0383081009,car_queue_46354890,46354890,0,dequeue,visitor,1242
20260611_171703_102cf35c,67779.23850123744,parking_entry_queue,parking_lot,91,enqueue,car,484
20260611_171703_102cf35c,67779.50335972427,parking_entry_queue,parking_lot,92,enqueue,car,499
20260611_171703_102cf35c,67779.60950065505,ticket_scan_queue,ticket_scan,36,enqueue,visitor,545
20260611_171703_102cf35c,67779.60950065505,ticket_scan_queue,ticket_scan,37,enqueue,visitor,547
20260611_171703_102cf35c,67779.60950065505,ticket_scan_queue,ticket_scan,38,enqueue,visitor,551
20260611_171703_102cf35c,67779.60950065505,ticket_scan_queue,ticket_scan,37,dequeue,visitor,567
20260611_171703_102cf35c,67780.18134589276,car_queue_3611512307,Node5,1,enqueue,visitor,1243
20260611_171703_102cf35c,67780.18134589276,car_queue_3611512307,3611512307,0,dequeue,visitor,1243
20260611_171703_102cf35c,67780.2164361309,parking_entry_queue,parking_lot,93,enqueue,car,471
20260611_171703_102cf35c,67781.13515214344,ticket_scan_queue,ticket_scan,36,dequeue,visitor,568
20260611_171703_102cf35c,67781.19347353128,car_queue_46493064,Node4,1,enqueue,visitor,1244
20260611_171703_102cf35c,67781.19347353128,car_queue_46493064,46493064,0,dequeue,visitor,1244
20260611_171703_102cf35c,67781.31143221907,parking_lot_occupancy,parking_lot,333,occupancy,car,390
20260611_171703_102cf35c,67781.31143221907,parking_entry_queue,parking_lot,92,dequeue,car,395
20260611_171703_102cf35c,67781.76204758369,car_queue_46354890,Node1,1,enqueue,visitor,1245
20260611_171703_102cf35c,67781.76204758369,car_queue_46354890,46354890,0,dequeue,visitor,1245
20260611_171703_102cf35c,67781.88800513632,car_queue_46354890,Node1,1,enqueue,visitor,1246
20260611_171703_102cf35c,67781.88800513632,car_queue_46354890,46354890,0,dequeue,visitor,1246
20260611_171703_102cf35c,67783.89521494076,parking_lot_occupancy,parking_lot,334,occupancy,car,394
20260611_171703_102cf35c,67783.89521494076,parking_entry_queue,parking_lot,91,dequeue,car,396
20260611_171703_102cf35c,67784.04817339763,parking_entry_queue,parking_lot,92,enqueue,car,489
20260611_171703_102cf35c,67784.13515214344,ticket_scan_queue,ticket_scan,37,enqueue,visitor,589
20260611_171703_102cf35c,67784.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,570
20260611_171703_102cf35c,67784.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,385
20260611_171703_102cf35c,67784.60950065505,ticket_scan_queue,ticket_scan,34,dequeue,visitor,417
20260611_171703_102cf35c,67785.78510557025,parking_entry_queue,parking_lot,93,enqueue,car,472
20260611_171703_102cf35c,67786.45377076752,parking_entry_queue,parking_lot,94,enqueue,car,501
20260611_171703_102cf35c,67786.53375834473,car_queue_3611512307,Node5,1,enqueue,visitor,1247
20260611_171703_102cf35c,67786.53375834473,car_queue_3611512307,3611512307,0,dequeue,visitor,1247
20260611_171703_102cf35c,67786.62351381315,car_queue_3611512307,Node5,1,enqueue,visitor,1248
20260611_171703_102cf35c,67786.62351381315,car_queue_3611512307,3611512307,0,dequeue,visitor,1248
20260611_171703_102cf35c,67787.02571793336,ticket_scan_queue,ticket_scan,35,enqueue,visitor,590
20260611_171703_102cf35c,67787.02571793336,ticket_scan_queue,ticket_scan,36,enqueue,visitor,595
20260611_171703_102cf35c,67787.02571793336,ticket_scan_queue,ticket_scan,37,enqueue,visitor,596
20260611_171703_102cf35c,67787.02571793336,ticket_scan_queue,ticket_scan,36,dequeue,visitor,514
20260611_171703_102cf35c,67788.17530948677,car_queue_46354890,Node1,1,enqueue,visitor,1249
20260611_171703_102cf35c,67788.17530948677,car_queue_46354890,46354890,0,dequeue,visitor,1249
20260611_171703_102cf35c,67788.32058683006,car_queue_46354890,Node1,1,enqueue,visitor,1250
20260611_171703_102cf35c,67788.32058683006,car_queue_46354890,46354890,0,dequeue,visitor,1250
20260611_171703_102cf35c,67788.42086642915,parking_lot_occupancy,parking_lot,335,occupancy,car,381
20260611_171703_102cf35c,67788.42086642915,parking_entry_queue,parking_lot,93,dequeue,car,379
20260611_171703_102cf35c,67788.94740183844,shuttle_bus_queue,bus_stop,30,enqueue,visitor,1041
20260611_171703_102cf35c,67788.97517851887,car_queue_3611512307,Node5,1,enqueue,visitor,1251
20260611_171703_102cf35c,67788.97517851887,car_queue_3611512307,3611512307,0,dequeue,visitor,1251
20260611_171703_102cf35c,67789.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,516
20260611_171703_102cf35c,67789.37084809852,car_queue_3611512307,Node5,1,enqueue,visitor,1252
20260611_171703_102cf35c,67789.37084809852,car_queue_3611512307,3611512307,0,dequeue,visitor,1252
20260611_171703_102cf35c,67789.59261964995,parking_entry_queue,parking_lot,94,enqueue,car,502
20260611_171703_102cf35c,67789.60950065505,ticket_scan_queue,ticket_scan,36,enqueue,visitor,561
20260611_171703_102cf35c,67789.73271737092,parking_entry_queue,parking_lot,95,enqueue,car,475
20260611_171703_102cf35c,67790.04186556938,shuttle_bus_queue,bus_stop,31,enqueue,visitor,1044
20260611_171703_102cf35c,67791.02571793336,ticket_scan_queue,ticket_scan,35,dequeue,visitor,523
20260611_171703_102cf35c,67791.31143221907,parking_lot_occupancy,parking_lot,336,occupancy,car,395
20260611_171703_102cf35c,67791.31143221907,parking_entry_queue,parking_lot,94,dequeue,car,399
20260611_171703_102cf35c,67792.38814915558,car_queue_46493064,Node4,1,enqueue,visitor,1253
20260611_171703_102cf35c,67792.38814915558,car_queue_46493064,46493064,0,dequeue,visitor,1253
20260611_171703_102cf35c,67792.60950065505,ticket_scan_queue,ticket_scan,34,dequeue,visitor,448
20260611_171703_102cf35c,67793.2215980214,car_queue_3611512307,Node5,1,enqueue,visitor,1254
20260611_171703_102cf35c,67793.2215980214,car_queue_3611512307,3611512307,0,dequeue,visitor,1254
20260611_171703_102cf35c,67793.28596545343,car_queue_46354890,Node1,1,enqueue,visitor,1255
20260611_171703_102cf35c,67793.28596545343,car_queue_46354890,46354890,0,dequeue,visitor,1255
20260611_171703_102cf35c,67793.41747393849,car_queue_3611512307,Node5,1,enqueue,visitor,1256
20260611_171703_102cf35c,67793.41747393849,car_queue_3611512307,3611512307,0,dequeue,visitor,1256
20260611_171703_102cf35c,67793.78766674142,car_queue_46354890,Node1,1,enqueue,visitor,1257
20260611_171703_102cf35c,67793.78766674142,car_queue_46354890,46354890,0,dequeue,visitor,1257
20260611_171703_102cf35c,67793.89521494076,parking_lot_occupancy,parking_lot,337,occupancy,car,396
20260611_171703_102cf35c,67793.89521494076,parking_entry_queue,parking_lot,93,dequeue,car,400
20260611_171703_102cf35c,67794.13515214344,ticket_scan_queue,ticket_scan,35,enqueue,visitor,479
20260611_171703_102cf35c,67794.13515214344,ticket_scan_queue,ticket_scan,36,enqueue,visitor,522
20260611_171703_102cf35c,67794.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,572
20260611_171703_102cf35c,67794.4849915363,parking_entry_queue,parking_lot,94,enqueue,car,477
20260611_171703_102cf35c,67794.49466090785,car_queue_3611512307,Node5,1,enqueue,visitor,1258
20260611_171703_102cf35c,67794.49466090785,car_queue_3611512307,3611512307,0,dequeue,visitor,1258
20260611_171703_102cf35c,67795.2683718415,car_queue_46354890,Node1,1,enqueue,visitor,1259
20260611_171703_102cf35c,67795.2683718415,car_queue_46354890,46354890,0,dequeue,visitor,1259
20260611_171703_102cf35c,67795.34660365523,car_queue_46354890,Node1,1,enqueue,visitor,1260
20260611_171703_102cf35c,67795.34660365523,car_queue_46354890,46354890,0,dequeue,visitor,1260
20260611_171703_102cf35c,67795.71621860404,parking_entry_queue,parking_lot,95,enqueue,car,503
20260611_171703_102cf35c,67797.02571793336,ticket_scan_queue,ticket_scan,36,enqueue,visitor,599
20260611_171703_102cf35c,67797.02571793336,ticket_scan_queue,ticket_scan,37,enqueue,visitor,601
20260611_171703_102cf35c,67797.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,573
20260611_171703_102cf35c,67797.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,483
20260611_171703_102cf35c,67797.37650349468,car_queue_3611512307,Node5,1,enqueue,visitor,1261
20260611_171703_102cf35c,67797.37650349468,car_queue_3611512307,3611512307,0,dequeue,visitor,1261
20260611_171703_102cf35c,67797.60950065505,ticket_scan_queue,ticket_scan,34,dequeue,visitor,492
20260611_171703_102cf35c,67798.42086642915,parking_lot_occupancy,parking_lot,338,occupancy,car,379
20260611_171703_102cf35c,67798.42086642915,parking_entry_queue,parking_lot,94,dequeue,car,402
20260611_171703_102cf35c,67798.72735470696,car_queue_3611512307,Node5,1,enqueue,visitor,1262
20260611_171703_102cf35c,67798.72735470696,car_queue_3611512307,3611512307,0,dequeue,visitor,1262
20260611_171703_102cf35c,67798.94440736766,car_queue_3611512307,Node5,1,enqueue,visitor,1263
20260611_171703_102cf35c,67798.94440736766,car_queue_3611512307,3611512307,0,dequeue,visitor,1263
20260611_171703_102cf35c,67799.07945787672,parking_entry_queue,parking_lot,95,enqueue,car,479
20260611_171703_102cf35c,67799.53215413744,car_queue_46354890,Node1,1,enqueue,visitor,1264
20260611_171703_102cf35c,67799.53215413744,car_queue_46354890,46354890,0,dequeue,visitor,1264
20260611_171703_102cf35c,67799.60950065505,ticket_scan_queue,ticket_scan,35,enqueue,visitor,532
20260611_171703_102cf35c,67800,shuttle_bus_queue,bus_stop,31,snapshot,system,
20260611_171703_102cf35c,67800,ticket_scan_queue,ticket_scan,35,snapshot,system,
20260611_171703_102cf35c,67800,car_queue_46354890,46354890,0,snapshot,system,
20260611_171703_102cf35c,67800,car_queue_46336597,46336597,0,snapshot,system,
20260611_171703_102cf35c,67800,car_queue_46527746,46527746,0,snapshot,system,
20260611_171703_102cf35c,67800,car_queue_46493064,46493064,0,snapshot,system,
20260611_171703_102cf35c,67800,car_queue_3611512307,3611512307,0,snapshot,system,
20260611_171703_102cf35c,67800,parking_entry_queue,parking_lot,95,snapshot,system,
20260611_171703_102cf35c,67800,parking_lot_occupancy,parking_lot,338,snapshot,system,
20260611_171703_102cf35c,67800.02571793336,ticket_scan_queue,ticket_scan,34,dequeue,visitor,526
20260611_171703_102cf35c,67800.0722511237,car_queue_46354890,Node1,1,enqueue,visitor,1266
20260611_171703_102cf35c,67800.0722511237,car_queue_46354890,46354890,0,dequeue,visitor,1266
20260611_171703_102cf35c,67800.92277361706,car_queue_46354890,Node1,1,enqueue,visitor,1267
20260611_171703_102cf35c,67800.92277361706,car_queue_46354890,46354890,0,dequeue,visitor,1267
20260611_171703_102cf35c,67801.31143221907,parking_lot_occupancy,parking_lot,339,occupancy,car,399
20260611_171703_102cf35c,67801.31143221907,parking_entry_queue,parking_lot,94,dequeue,car,382
20260611_171703_102cf35c,67801.62553970699,car_queue_46493064,Node4,1,enqueue,visitor,1268
20260611_171703_102cf35c,67801.62553970699,car_queue_46493064,46493064,0,dequeue,visitor,1268
20260611_171703_102cf35c,67802.13515214344,ticket_scan_queue,ticket_scan,33,dequeue,visitor,527
20260611_171703_102cf35c,67802.29750158373,parking_entry_queue,parking_lot,95,enqueue,car,506
20260611_171703_102cf35c,67803.40289588713,car_queue_46354890,Node1,1,enqueue,visitor,1270
20260611_171703_102cf35c,67803.40289588713,car_queue_46354890,46354890,0,dequeue,visitor,1270
20260611_171703_102cf35c,67803.89521494076,parking_lot_occupancy,parking_lot,340,occupancy,car,400
20260611_171703_102cf35c,67803.89521494076,parking_entry_queue,parking_lot,94,dequeue,car,403
20260611_171703_102cf35c,67804.02571793336,ticket_scan_queue,ticket_scan,32,dequeue,visitor,508
20260611_171703_102cf35c,67804.13515214344,ticket_scan_queue,ticket_scan,33,enqueue,visitor,603
20260611_171703_102cf35c,67804.13515214344,ticket_scan_queue,ticket_scan,34,enqueue,visitor,605
20260611_171703_102cf35c,67804.66950149632,car_queue_3611512307,Node5,1,enqueue,visitor,1271
20260611_171703_102cf35c,67804.66950149632,car_queue_3611512307,3611512307,0,dequeue,visitor,1271
20260611_171703_102cf35c,67804.84170381955,car_queue_3611512307,Node5,1,enqueue,visitor,1272
20260611_171703_102cf35c,67804.84170381955,car_queue_3611512307,3611512307,0,dequeue,visitor,1272
20260611_171703_102cf35c,67804.84733579126,parking_entry_queue,parking_lot,95,enqueue,car,481
20260611_171703_102cf35c,67805.28048580606,car_queue_46354890,Node1,1,enqueue,visitor,1273
20260611_171703_102cf35c,67805.28048580606,car_queue_46354890,46354890,0,dequeue,visitor,1273
20260611_171703_102cf35c,67805.60950065505,ticket_scan_queue,ticket_scan,33,dequeue,visitor,525
20260611_171703_102cf35c,67806.75170035115,parking_entry_queue,parking_lot,96,enqueue,car,507
20260611_171703_102cf35c,67807.02571793336,ticket_scan_queue,ticket_scan,34,enqueue,visitor,607
20260611_171703_102cf35c,67807.02571793336,ticket_scan_queue,ticket_scan,35,enqueue,visitor,608
20260611_171703_102cf35c,67807.02571793336,ticket_scan_queue,ticket_scan,36,enqueue,visitor,609
20260611_171703_102cf35c,67807.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,576
20260611_171703_102cf35c,67808.42086642915,parking_lot_occupancy,parking_lot,341,occupancy,car,402
20260611_171703_102cf35c,67808.42086642915,parking_entry_queue,parking_lot,95,dequeue,car,401
20260611_171703_102cf35c,67809.60950065505,ticket_scan_queue,ticket_scan,36,enqueue,visitor,562
20260611_171703_102cf35c,67809.60950065505,ticket_scan_queue,ticket_scan,37,enqueue,visitor,569
20260611_171703_102cf35c,67809.72219299836,parking_entry_queue,parking_lot,96,enqueue,car,508
20260611_171703_102cf35c,67810.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,531
20260611_171703_102cf35c,67810.13515214344,ticket_scan_queue,ticket_scan,35,dequeue,visitor,528
20260611_171703_102cf35c,67810.21980328503,parking_entry_queue,parking_lot,97,enqueue,car,483
20260611_171703_102cf35c,67810.60950065505,ticket_scan_queue,ticket_scan,34,dequeue,visitor,530
20260611_171703_102cf35c,67810.61287430179,car_queue_46354890,Node1,1,enqueue,visitor,1274
20260611_171703_102cf35c,67810.61287430179,car_queue_46354890,46354890,0,dequeue,visitor,1274
20260611_171703_102cf35c,67811.04051054169,car_queue_3611512307,Node5,1,enqueue,visitor,1275
20260611_171703_102cf35c,67811.04051054169,car_queue_3611512307,3611512307,0,dequeue,visitor,1275
20260611_171703_102cf35c,67811.31143221907,parking_lot_occupancy,parking_lot,342,occupancy,car,382
20260611_171703_102cf35c,67811.31143221907,parking_entry_queue,parking_lot,96,dequeue,car,404
20260611_171703_102cf35c,67811.51458749335,car_queue_46354890,Node1,1,enqueue,visitor,1276
20260611_171703_102cf35c,67811.51458749335,car_queue_46354890,46354890,0,dequeue,visitor,1276
20260611_171703_102cf35c,67811.5504295817,car_queue_3611512307,Node5,1,enqueue,visitor,1277
20260611_171703_102cf35c,67811.5504295817,car_queue_3611512307,3611512307,0,dequeue,visitor,1277
20260611_171703_102cf35c,67812.76458391122,ticket_scan_queue,ticket_scan,35,enqueue,visitor,128
20260611_171703_102cf35c,67812.80377952785,car_queue_46336597,Node2,1,enqueue,visitor,1278
20260611_171703_102cf35c,67812.80377952785,car_queue_46336597,46336597,0,dequeue,visitor,1278
20260611_171703_102cf35c,67813.02571793336,ticket_scan_queue,ticket_scan,34,dequeue,visitor,536
20260611_171703_102cf35c,67813.60298123669,car_queue_46354890,Node1,1,enqueue,visitor,1279
20260611_171703_102cf35c,67813.60298123669,car_queue_46354890,46354890,0,dequeue,visitor,1279
20260611_171703_102cf35c,67813.89521494076,parking_lot_occupancy,parking_lot,343,occupancy,car,403
20260611_171703_102cf35c,67813.89521494076,parking_entry_queue,parking_lot,95,dequeue,car,391
20260611_171703_102cf35c,67814.13515214344,ticket_scan_queue,ticket_scan,35,enqueue,visitor,610
20260611_171703_102cf35c,67814.13515214344,ticket_scan_queue,ticket_scan,36,enqueue,visitor,611
20260611_171703_102cf35c,67814.13515214344,ticket_scan_queue,ticket_scan,37,enqueue,visitor,613
20260611_171703_102cf35c,67814.76458391122,ticket_scan_queue,ticket_scan,38,enqueue,visitor,141
20260611_171703_102cf35c,67815.13515214344,ticket_scan_queue,ticket_scan,37,dequeue,visitor,552
20260611_171703_102cf35c,67815.29209788969,parking_entry_queue,parking_lot,96,enqueue,car,509
20260611_171703_102cf35c,67815.29340790978,parking_entry_queue,parking_lot,97,enqueue,car,485
20260611_171703_102cf35c,67815.79052046724,car_queue_46354890,Node1,1,enqueue,visitor,1281
20260611_171703_102cf35c,67815.79052046724,car_queue_46354890,46354890,0,dequeue,visitor,1281
20260611_171703_102cf35c,67816.76458391122,ticket_scan_queue,ticket_scan,38,enqueue,visitor,150
20260611_171703_102cf35c,67817.02571793336,ticket_scan_queue,ticket_scan,39,enqueue,visitor,574
20260611_171703_102cf35c,67817.02571793336,ticket_scan_queue,ticket_scan,38,dequeue,visitor,564
20260611_171703_102cf35c,67817.18737072984,car_queue_46354890,Node1,1,enqueue,visitor,1282
20260611_171703_102cf35c,67817.18737072984,car_queue_46354890,46354890,0,dequeue,visitor,1282
20260611_171703_102cf35c,67817.89274948255,parking_entry_queue,parking_lot,98,enqueue,car,433
20260611_171703_102cf35c,67818.42086642915,parking_lot_occupancy,parking_lot,344,occupancy,car,401
20260611_171703_102cf35c,67818.42086642915,parking_entry_queue,parking_lot,97,dequeue,car,407
20260611_171703_102cf35c,67818.60950065505,ticket_scan_queue,ticket_scan,37,dequeue,visitor,577
20260611_171703_102cf35c,67818.71699977534,car_queue_3611512307,Node5,1,enqueue,visitor,1283
20260611_171703_102cf35c,67818.71699977534,car_queue_3611512307,3611512307,0,dequeue,visitor,1283
20260611_171703_102cf35c,67818.76458391122,ticket_scan_queue,ticket_scan,38,enqueue,visitor,157
20260611_171703_102cf35c,67818.76590422519,car_queue_46493064,Node4,1,enqueue,visitor,1284
20260611_171703_102cf35c,67818.76590422519,car_queue_46493064,46493064,0,dequeue,visitor,1284
20260611_171703_102cf35c,67819.60950065505,ticket_scan_queue,ticket_scan,39,enqueue,visitor,614
20260611_171703_102cf35c,67819.60950065505,ticket_scan_queue,ticket_scan,40,enqueue,visitor,615
20260611_171703_102cf35c,67820.13515214344,ticket_scan_queue,ticket_scan,39,dequeue,visitor,581
20260611_171703_102cf35c,67820.21804576658,car_queue_46493064,Node4,1,enqueue,visitor,1286
20260611_171703_102cf35c,67820.21804576658,car_queue_46493064,46493064,0,dequeue,visitor,1286
20260611_171703_102cf35c,67820.76458391122,ticket_scan_queue,ticket_scan,40,enqueue,visitor,167
20260611_171703_102cf35c,67821.31143221907,parking_lot_occupancy,parking_lot,345,occupancy,car,404
20260611_171703_102cf35c,67821.31143221907,parking_entry_queue,parking_lot,96,dequeue,car,393
20260611_171703_102cf35c,67821.88268628524,parking_entry_queue,parking_lot,97,enqueue,car,510
20260611_171703_102cf35c,67821.99735193577,car_queue_46354890,Node1,1,enqueue,visitor,1288
20260611_171703_102cf35c,67821.99735193577,car_queue_46354890,46354890,0,dequeue,visitor,1288
20260611_171703_102cf35c,67822.17271879793,car_queue_46336597,Node2,1,enqueue,visitor,1289
20260611_171703_102cf35c,67822.17271879793,car_queue_46336597,46336597,0,dequeue,visitor,1289
20260611_171703_102cf35c,67822.44676843451,car_queue_46354890,Node1,1,enqueue,visitor,1290
20260611_171703_102cf35c,67822.44676843451,car_queue_46354890,46354890,0,dequeue,visitor,1290
20260611_171703_102cf35c,67822.76458391122,ticket_scan_queue,ticket_scan,41,enqueue,visitor,208
20260611_171703_102cf35c,67822.84051392842,parking_entry_queue,parking_lot,98,enqueue,car,487
20260611_171703_102cf35c,67822.85712285666,car_queue_3611512307,Node5,1,enqueue,visitor,1291
